Neighbor_Word,Similarity,Target_Word,Period,Model_Type,Rank
numerous,0.3010821938514709,terrorist,1851-1900,CBOW,469
recreation,0.3010818362236023,terrorist,1851-1900,CBOW,470
mutilation,0.3010577857494354,terrorist,1851-1900,CBOW,471
vengeance,0.3007087707519531,terrorist,1851-1900,CBOW,472
deprived_right,0.300150603055954,terrorist,1851-1900,CBOW,473
governor_legislature,0.3001493513584137,terrorist,1851-1900,CBOW,474
ruthlessly,0.3000536859035492,terrorist,1851-1900,CBOW,475
invective,0.2999947071075439,terrorist,1851-1900,CBOW,476
fully_appreciate,0.2998506128787994,terrorist,1851-1900,CBOW,477
secret,0.2997227609157562,terrorist,1851-1900,CBOW,478
thoroughly_arouse,0.2993536591529846,terrorist,1851-1900,CBOW,479
reckless,0.2993453741073608,terrorist,1851-1900,CBOW,480
sympathy_victim,0.2990021109580993,terrorist,1851-1900,CBOW,481
broad_daylight,0.298662781715393,terrorist,1851-1900,CBOW,482
coroner_jury,0.2985597848892212,terrorist,1851-1900,CBOW,483
crowning,0.2983983755111694,terrorist,1851-1900,CBOW,484
devour,0.2983439862728119,terrorist,1851-1900,CBOW,485
wedge,0.2983043789863586,terrorist,1851-1900,CBOW,486
distrust,0.2979816496372223,terrorist,1851-1900,CBOW,487
disastrous,0.2979330420494079,terrorist,1851-1900,CBOW,488
lender,0.297555923461914,terrorist,1851-1900,CBOW,489
national_interest,0.2974737882614136,terrorist,1851-1900,CBOW,490
dispatch_dublin,0.2970973253250122,terrorist,1851-1900,CBOW,491
bloody,0.2970248758792877,terrorist,1851-1900,CBOW,492
explore,0.297019362449646,terrorist,1851-1900,CBOW,493
retrogression,0.2967056334018707,terrorist,1851-1900,CBOW,494
heinous,0.2966783344745636,terrorist,1851-1900,CBOW,495
deputy_marshal,0.2964331805706024,terrorist,1851-1900,CBOW,496
prosper,0.2963685989379883,terrorist,1851-1900,CBOW,497
foolish,0.2963306903839111,terrorist,1851-1900,CBOW,498
intimidation,0.7099222540855408,terrorist,1851-1900,SkipGram,1
corruption,0.6442447900772095,terrorist,1851-1900,SkipGram,2
reign,0.6424503922462463,terrorist,1851-1900,SkipGram,3
exercise,0.6367176175117493,terrorist,1851-1900,SkipGram,4
strong_feeling,0.6323162317276001,terrorist,1851-1900,SkipGram,5
prohibitionist,0.6289641261100769,terrorist,1851-1900,SkipGram,6
mississippi_louisiana,0.6246750950813293,terrorist,1851-1900,SkipGram,7
persecution,0.6166277527809143,terrorist,1851-1900,SkipGram,8
widespread,0.608453094959259,terrorist,1851-1900,SkipGram,9
arkansas_mississippi,0.6068458557128906,terrorist,1851-1900,SkipGram,10
fatally,0.6052177548408508,terrorist,1851-1900,SkipGram,11
wholesale,0.5976277589797974,terrorist,1851-1900,SkipGram,12
violence,0.5965509414672852,terrorist,1851-1900,SkipGram,13
wild_excitement,0.5940874218940735,terrorist,1851-1900,SkipGram,14
fraud,0.5915156602859497,terrorist,1851-1900,SkipGram,15
violence_intimidation,0.5909984111785889,terrorist,1851-1900,SkipGram,16
virtual,0.5892892479896545,terrorist,1851-1900,SkipGram,17
daily_nightly,0.5836241841316223,terrorist,1851-1900,SkipGram,18
universal_suffrage,0.5822978615760803,terrorist,1851-1900,SkipGram,19
bloodshed,0.5784422755241394,terrorist,1851-1900,SkipGram,20
terrorise,0.5761802792549133,terrorist,1851-1900,SkipGram,21
riot_tumult,0.5758673548698425,terrorist,1851-1900,SkipGram,22
evildoer,0.5723580718040466,terrorist,1851-1900,SkipGram,23
thrive,0.5720430016517639,terrorist,1851-1900,SkipGram,24
prevail,0.5719802975654602,terrorist,1851-1900,SkipGram,25
label,0.5707486271858215,terrorist,1851-1900,SkipGram,26
excise_commissioner,0.5705356001853943,terrorist,1851-1900,SkipGram,27
lawless,0.568670392036438,terrorist,1851-1900,SkipGram,28
legerdemain,0.5657803416252136,terrorist,1851-1900,SkipGram,29
exist,0.5636579990386963,terrorist,1851-1900,SkipGram,30
tranquility,0.5629739165306091,terrorist,1851-1900,SkipGram,31
invasion_insurrection,0.5612627267837524,terrorist,1851-1900,SkipGram,32
silence,0.5594890117645264,terrorist,1851-1900,SkipGram,33
defraud,0.5581774115562439,terrorist,1851-1900,SkipGram,34
lawlessness,0.5566579103469849,terrorist,1851-1900,SkipGram,35
originality,0.5550267100334167,terrorist,1851-1900,SkipGram,36
morale,0.5546565651893616,terrorist,1851-1900,SkipGram,37
clement,0.5520393252372742,terrorist,1851-1900,SkipGram,38
check,0.5518126487731934,terrorist,1851-1900,SkipGram,39
notoriously,0.5517860651016235,terrorist,1851-1900,SkipGram,40
troublesome,0.5501607656478882,terrorist,1851-1900,SkipGram,41
conclusive_proof,0.547609269618988,terrorist,1851-1900,SkipGram,42
reign_terror,0.5475548505783081,terrorist,1851-1900,SkipGram,43
rural_district,0.5440822243690491,terrorist,1851-1900,SkipGram,44
brigandage,0.5428991317749023,terrorist,1851-1900,SkipGram,45
conspiracy,0.5426872968673706,terrorist,1851-1900,SkipGram,46
insurrection_domestic,0.5420778393745422,terrorist,1851-1900,SkipGram,47
recourse,0.5419206023216248,terrorist,1851-1900,SkipGram,48
supplementary,0.5418919324874878,terrorist,1851-1900,SkipGram,49
disorganization,0.5416882634162903,terrorist,1851-1900,SkipGram,50
tolerate,0.5405489206314087,terrorist,1851-1900,SkipGram,51
entitle_respect,0.5375013947486877,terrorist,1851-1900,SkipGram,52
ferocious,0.5345654487609863,terrorist,1851-1900,SkipGram,53
color_voter,0.5340056419372559,terrorist,1851-1900,SkipGram,54
depopulate,0.5338518619537354,terrorist,1851-1900,SkipGram,55
utter_confusion,0.5335851907730103,terrorist,1851-1900,SkipGram,56
inaugurate,0.5334891080856323,terrorist,1851-1900,SkipGram,57
disfranchisement,0.5317572355270386,terrorist,1851-1900,SkipGram,58
victim,0.5317002534866333,terrorist,1851-1900,SkipGram,59
resorted,0.5299357771873474,terrorist,1851-1900,SkipGram,60
frenzy,0.5297245979309082,terrorist,1851-1900,SkipGram,61
paralysis,0.5288306474685669,terrorist,1851-1900,SkipGram,62
brute_force,0.5281190276145935,terrorist,1851-1900,SkipGram,63
frequent_occurrence,0.5263713002204895,terrorist,1851-1900,SkipGram,64
repression,0.5257911682128906,terrorist,1851-1900,SkipGram,65
amply_sufficient,0.5254231691360474,terrorist,1851-1900,SkipGram,66
bulldozed,0.5252262949943542,terrorist,1851-1900,SkipGram,67
spy,0.5248661041259766,terrorist,1851-1900,SkipGram,68
bloodless,0.5246497988700867,terrorist,1851-1900,SkipGram,69
powerless_prevent,0.5242148637771606,terrorist,1851-1900,SkipGram,70
assignation,0.5235416293144226,terrorist,1851-1900,SkipGram,71
fanatical,0.5230411887168884,terrorist,1851-1900,SkipGram,72
irresponsible,0.5223675966262817,terrorist,1851-1900,SkipGram,73
diabolical,0.5211308598518372,terrorist,1851-1900,SkipGram,74
tyrannize,0.5206059217453003,terrorist,1851-1900,SkipGram,75
congress_adjourn,0.5205806493759155,terrorist,1851-1900,SkipGram,76
pressure,0.5204088091850281,terrorist,1851-1900,SkipGram,77
shameful,0.5202578902244568,terrorist,1851-1900,SkipGram,78
suppress,0.5197616815567017,terrorist,1851-1900,SkipGram,79
forty_thousand,0.5195551514625549,terrorist,1851-1900,SkipGram,80
discharge_laborer,0.5181084275245667,terrorist,1851-1900,SkipGram,81
outbreak,0.5178091526031494,terrorist,1851-1900,SkipGram,82
calcification,0.516930341720581,terrorist,1851-1900,SkipGram,83
jacksonville_la,0.5167707204818726,terrorist,1851-1900,SkipGram,84
feel_insecurity,0.5166522264480591,terrorist,1851-1900,SkipGram,85
sympathizer,0.5165970921516418,terrorist,1851-1900,SkipGram,86
prop_ety,0.5164427161216736,terrorist,1851-1900,SkipGram,87
corrupt_influence,0.5156700611114502,terrorist,1851-1900,SkipGram,88
ascendancy,0.515324592590332,terrorist,1851-1900,SkipGram,89
terror,0.5153244733810425,terrorist,1851-1900,SkipGram,90
dominant_party,0.5138636827468872,terrorist,1851-1900,SkipGram,91
dig_editor,0.5138322114944458,terrorist,1851-1900,SkipGram,92
intimidation_violence,0.5132863521575928,terrorist,1851-1900,SkipGram,93
absolute_power,0.5130659341812134,terrorist,1851-1900,SkipGram,94
wink,0.5129624009132385,terrorist,1851-1900,SkipGram,95
attempt,0.5121954679489136,terrorist,1851-1900,SkipGram,96
wise_counsel,0.511064887046814,terrorist,1851-1900,SkipGram,97
systematize,0.5102214217185974,terrorist,1851-1900,SkipGram,98
oppressive_measure,0.5099647641181946,terrorist,1851-1900,SkipGram,99
system,0.5096977949142456,terrorist,1851-1900,SkipGram,100
fas,0.509364128112793,terrorist,1851-1900,SkipGram,101
private_citizen,0.5081263184547424,terrorist,1851-1900,SkipGram,102
conversational,0.5076161623001099,terrorist,1851-1900,SkipGram,103
french_revolution,0.5072963833808899,terrorist,1851-1900,SkipGram,104
hellish,0.5070573687553406,terrorist,1851-1900,SkipGram,105
advent,0.505974292755127,terrorist,1851-1900,SkipGram,106
exultation,0.5042874217033386,terrorist,1851-1900,SkipGram,107
spite,0.504246711730957,terrorist,1851-1900,SkipGram,108
federal_judge,0.5037534236907959,terrorist,1851-1900,SkipGram,109
outlaw,0.5032868385314941,terrorist,1851-1900,SkipGram,110
attempt_assassinate,0.5028954148292542,terrorist,1851-1900,SkipGram,111
catholicism,0.5027469396591187,terrorist,1851-1900,SkipGram,112
sympathy_victim,0.5026624798774719,terrorist,1851-1900,SkipGram,113
anarchy,0.502396821975708,terrorist,1851-1900,SkipGram,114
practical_disfranchisement,0.5022996664047241,terrorist,1851-1900,SkipGram,115
discontent,0.5020743608474731,terrorist,1851-1900,SkipGram,116
contagion,0.5015947222709656,terrorist,1851-1900,SkipGram,117
traitorous,0.501518964767456,terrorist,1851-1900,SkipGram,118
spread,0.5010874271392822,terrorist,1851-1900,SkipGram,119
ruffian,0.5008043646812439,terrorist,1851-1900,SkipGram,120
quarante,0.500301718711853,terrorist,1851-1900,SkipGram,121
wicke,0.4999385774135589,terrorist,1851-1900,SkipGram,122
unyielde,0.4997373521327972,terrorist,1851-1900,SkipGram,123
salutary,0.4988791942596435,terrorist,1851-1900,SkipGram,124
free_expression,0.4986738860607147,terrorist,1851-1900,SkipGram,125
destitution,0.4983987808227539,terrorist,1851-1900,SkipGram,126
ignorance,0.4982487559318542,terrorist,1851-1900,SkipGram,127
desperation,0.4977152645587921,terrorist,1851-1900,SkipGram,128
com,0.4970512986183166,terrorist,1851-1900,SkipGram,129
retaliation,0.4969126284122467,terrorist,1851-1900,SkipGram,130
proscription,0.4961970746517181,terrorist,1851-1900,SkipGram,131
trickery,0.495909035205841,terrorist,1851-1900,SkipGram,132
impossible,0.4953610301017761,terrorist,1851-1900,SkipGram,133
speak_freely,0.4950088262557983,terrorist,1851-1900,SkipGram,134
congressman,0.4949840009212494,terrorist,1851-1900,SkipGram,135
redress_grievance,0.4942914843559265,terrorist,1851-1900,SkipGram,136
imposture,0.4942325055599212,terrorist,1851-1900,SkipGram,137
practical_experience,0.4936875998973846,terrorist,1851-1900,SkipGram,138
combatant,0.4936825037002563,terrorist,1851-1900,SkipGram,139
heartrende,0.4923902451992035,terrorist,1851-1900,SkipGram,140
cauldron,0.4920099079608917,terrorist,1851-1900,SkipGram,141
whenever_wherever,0.4919544160366058,terrorist,1851-1900,SkipGram,142
difficult_task,0.4918051362037658,terrorist,1851-1900,SkipGram,143
tyrannical,0.4916321039199829,terrorist,1851-1900,SkipGram,144
partisan,0.4915149807929992,terrorist,1851-1900,SkipGram,145
inevitably,0.4911522269248962,terrorist,1851-1900,SkipGram,146
calamitous,0.4910292327404022,terrorist,1851-1900,SkipGram,147
bribery,0.4907813966274261,terrorist,1851-1900,SkipGram,148
exalted,0.4906990826129913,terrorist,1851-1900,SkipGram,149
fear,0.4905587136745453,terrorist,1851-1900,SkipGram,150
instrumentality,0.4902476966381073,terrorist,1851-1900,SkipGram,151
diminution,0.4900852739810943,terrorist,1851-1900,SkipGram,152
outrage,0.4891251623630523,terrorist,1851-1900,SkipGram,153
mississippi_alabama,0.4890605211257934,terrorist,1851-1900,SkipGram,154
carnival,0.4886358380317688,terrorist,1851-1900,SkipGram,155
coercion,0.4886350035667419,terrorist,1851-1900,SkipGram,156
uninfluenced,0.4884434044361114,terrorist,1851-1900,SkipGram,157
rapacious,0.4882136583328247,terrorist,1851-1900,SkipGram,158
mercilessly,0.4875020980834961,terrorist,1851-1900,SkipGram,159
impunity,0.4874640107154846,terrorist,1851-1900,SkipGram,160
armed_mob,0.4871763586997986,terrorist,1851-1900,SkipGram,161
overwhelming_evidence,0.4871571362018585,terrorist,1851-1900,SkipGram,162
civil_liberty,0.486934632062912,terrorist,1851-1900,SkipGram,163
spoliation,0.4866115152835846,terrorist,1851-1900,SkipGram,164
fury,0.4856963455677032,terrorist,1851-1900,SkipGram,165
selfishness,0.4850232899188995,terrorist,1851-1900,SkipGram,166
deviate,0.4846220314502716,terrorist,1851-1900,SkipGram,167
desolation,0.4844420552253723,terrorist,1851-1900,SkipGram,168
constituted,0.484028160572052,terrorist,1851-1900,SkipGram,169
retain_power,0.4838533997535705,terrorist,1851-1900,SkipGram,170
prevalence,0.4835862517356872,terrorist,1851-1900,SkipGram,171
terrorising,0.4835671484470367,terrorist,1851-1900,SkipGram,172
deepen,0.4834266901016235,terrorist,1851-1900,SkipGram,173
compel_obedience,0.483056366443634,terrorist,1851-1900,SkipGram,174
peace_prosperity,0.4829675555229187,terrorist,1851-1900,SkipGram,175
extortion,0.4828961193561554,terrorist,1851-1900,SkipGram,176
adversary,0.4827840030193329,terrorist,1851-1900,SkipGram,177
negro_white,0.4825447201728821,terrorist,1851-1900,SkipGram,178
boycott,0.4825307428836822,terrorist,1851-1900,SkipGram,179
malefactor,0.4817212224006653,terrorist,1851-1900,SkipGram,180
unjustifiable,0.4812091588973999,terrorist,1851-1900,SkipGram,181
agency,0.4804466664791107,terrorist,1851-1900,SkipGram,182
supplemented,0.4799965918064117,terrorist,1851-1900,SkipGram,183
popular_sentiment,0.4798868298530578,terrorist,1851-1900,SkipGram,184
distract,0.4798573553562164,terrorist,1851-1900,SkipGram,185
ravine,0.4795777201652527,terrorist,1851-1900,SkipGram,186
increase,0.4783650040626526,terrorist,1851-1900,SkipGram,187
small_band,0.4782577753067016,terrorist,1851-1900,SkipGram,188
cognizant,0.4780793190002441,terrorist,1851-1900,SkipGram,189
magistrates,0.4780697226524353,terrorist,1851-1900,SkipGram,190
rolling,0.4780685305595398,terrorist,1851-1900,SkipGram,191
hume,0.4780390560626983,terrorist,1851-1900,SkipGram,192
ceaseless,0.4776727259159088,terrorist,1851-1900,SkipGram,193
violator_law,0.477539449930191,terrorist,1851-1900,SkipGram,194
intent_purpose,0.4774726629257202,terrorist,1851-1900,SkipGram,195
effectually,0.4774157106876373,terrorist,1851-1900,SkipGram,196
specter,0.477383941411972,terrorist,1851-1900,SkipGram,197
participant,0.4770527184009552,terrorist,1851-1900,SkipGram,198
abhorrence,0.4763317108154297,terrorist,1851-1900,SkipGram,199
communism,0.4755982458591461,terrorist,1851-1900,SkipGram,200
infest,0.4755468070507049,terrorist,1851-1900,SkipGram,201
temptation,0.4753620326519012,terrorist,1851-1900,SkipGram,202
stupendous,0.4750844240188598,terrorist,1851-1900,SkipGram,203
inordinate,0.4750346541404724,terrorist,1851-1900,SkipGram,204
england_scotland,0.4743527173995971,terrorist,1851-1900,SkipGram,205
discourage,0.4741162359714508,terrorist,1851-1900,SkipGram,206
golden_opportunity,0.4740645289421081,terrorist,1851-1900,SkipGram,207
ostracism,0.4740137457847595,terrorist,1851-1900,SkipGram,208
mob_violence,0.4734741151332855,terrorist,1851-1900,SkipGram,209
maliciously,0.4733036160469055,terrorist,1851-1900,SkipGram,210
blackmail,0.4732372462749481,terrorist,1851-1900,SkipGram,211
numerous,0.4731363654136657,terrorist,1851-1900,SkipGram,212
troop_withdraw,0.4731350243091583,terrorist,1851-1900,SkipGram,213
turbulent,0.4730424582958221,terrorist,1851-1900,SkipGram,214
colored_race,0.4728493690490722,terrorist,1851-1900,SkipGram,215
civilized_nation,0.4722975492477417,terrorist,1851-1900,SkipGram,216
infinitely_bad,0.4722234308719635,terrorist,1851-1900,SkipGram,217
atrocious,0.4722197353839874,terrorist,1851-1900,SkipGram,218
restive,0.4715614318847656,terrorist,1851-1900,SkipGram,219
interfere_purity,0.4714421927928924,terrorist,1851-1900,SkipGram,220
additional,0.4713655412197113,terrorist,1851-1900,SkipGram,221
twofold,0.4710626900196075,terrorist,1851-1900,SkipGram,222
severity,0.4707438349723816,terrorist,1851-1900,SkipGram,223
board_supervisor,0.4702092111110687,terrorist,1851-1900,SkipGram,224
epidemic,0.4701192677021026,terrorist,1851-1900,SkipGram,225
fair_share,0.4699450135231018,terrorist,1851-1900,SkipGram,226
outright,0.4695726633071899,terrorist,1851-1900,SkipGram,227
miner_laborer,0.4692908227443695,terrorist,1851-1900,SkipGram,228
jointly,0.4691300690174103,terrorist,1851-1900,SkipGram,229
fraud_intimidation,0.4687632620334625,terrorist,1851-1900,SkipGram,230
sole_purpose,0.4686893224716186,terrorist,1851-1900,SkipGram,231
create,0.4686405658721924,terrorist,1851-1900,SkipGram,232
road_lead,0.4684356153011322,terrorist,1851-1900,SkipGram,233
remain_loyal,0.4681290090084076,terrorist,1851-1900,SkipGram,234
scruple,0.467831939458847,terrorist,1851-1900,SkipGram,235
fatal_accident,0.4678135812282562,terrorist,1851-1900,SkipGram,236
mutilation,0.4675569534301758,terrorist,1851-1900,SkipGram,237
wanton,0.4674035310745239,terrorist,1851-1900,SkipGram,238
peaceable_citizen,0.4671006500720978,terrorist,1851-1900,SkipGram,239
constrain,0.4669736623764038,terrorist,1851-1900,SkipGram,240
directly_responsible,0.4663229286670685,terrorist,1851-1900,SkipGram,241
soothe,0.4662619531154632,terrorist,1851-1900,SkipGram,242
reach_climax,0.4661737084388733,terrorist,1851-1900,SkipGram,243
childhood,0.4660427272319793,terrorist,1851-1900,SkipGram,244
reign_terror_exist,0.4660130739212036,terrorist,1851-1900,SkipGram,245
thoroughly_arouse,0.465870052576065,terrorist,1851-1900,SkipGram,246
systematic,0.4658210277557373,terrorist,1851-1900,SkipGram,247
stony_follow,0.4655974805355072,terrorist,1851-1900,SkipGram,248
protective_tariff,0.4655101895332336,terrorist,1851-1900,SkipGram,249
ruling,0.465465784072876,terrorist,1851-1900,SkipGram,250
abolitionist,0.465448260307312,terrorist,1851-1900,SkipGram,251
recklessness,0.4651977121829986,terrorist,1851-1900,SkipGram,252
guerrilla_warfare,0.4651398062705993,terrorist,1851-1900,SkipGram,253
canton,0.4648717045783996,terrorist,1851-1900,SkipGram,254
give_impression,0.4648668766021728,terrorist,1851-1900,SkipGram,255
purge,0.4648299813270569,terrorist,1851-1900,SkipGram,256
guild,0.4647794067859649,terrorist,1851-1900,SkipGram,257
eastern_tennessee,0.4645902812480926,terrorist,1851-1900,SkipGram,258
prudent,0.4640953540802002,terrorist,1851-1900,SkipGram,259
devote_attention,0.4640652239322662,terrorist,1851-1900,SkipGram,260
aspiration,0.4637945294380188,terrorist,1851-1900,SkipGram,261
unmitigated,0.4637402892112732,terrorist,1851-1900,SkipGram,262
deprive_right,0.4635593593120575,terrorist,1851-1900,SkipGram,263
knave,0.4634615480899811,terrorist,1851-1900,SkipGram,264
conscription,0.4633705019950866,terrorist,1851-1900,SkipGram,265
governmental,0.4633353054523468,terrorist,1851-1900,SkipGram,266
benevolent_association,0.4632275104522705,terrorist,1851-1900,SkipGram,267
amnesty,0.4631940126419067,terrorist,1851-1900,SkipGram,268
lunatic,0.462765097618103,terrorist,1851-1900,SkipGram,269
anywhere_else,0.4626904726028442,terrorist,1851-1900,SkipGram,270
efficiently,0.4623749852180481,terrorist,1851-1900,SkipGram,271
irregularity,0.4619441032409668,terrorist,1851-1900,SkipGram,272
republican_ticket,0.4619396328926086,terrorist,1851-1900,SkipGram,273
jury_trial,0.4619054198265075,terrorist,1851-1900,SkipGram,274
efficacy,0.461889386177063,terrorist,1851-1900,SkipGram,275
